"cell_id","umap_x","umap_y","tissue_x","tissue_y","cluster","color_hex"
"bjmmnajl-1",-4.93120092799974,-0.427995409206565,8404.8837890625,-7823.9853515625,"Epi_SecA","#E69F00"
"bjmmngcn-1",-5.35971731593919,0.0349157495935603,8400.4072265625,-7833.9677734375,"Epi_SecA","#E69F00"
"bjmmoiij-1",-5.95306772640062,3.18143260912496,8417.6435546875,-7868.82470703125,"Epi_SecA","#E69F00"
"bjmncfpl-1",-8.10520595958543,2.57171309427816,8433.310546875,-7872.224609375,"Epi_SecA","#E69F00"
"bjmnefmk-1",-9.06249470165086,1.64726639227468,8424.404296875,-7877.06982421875,"Epi_SecA","#E69F00"
"bjmniapn-1",-3.17168278148484,0.149231572314088,8417.2568359375,-7829.81982421875,"Epi_SecA","#E69F00"
"bjmnknka-1",-8.51867718150926,0.950000290437524,8435.1416015625,-7860.0654296875,"Epi_SecA","#E69F00"
"bjmohpbl-1",-8.94608539989305,2.18261611895162,8426.509765625,-7865.62939453125,"Epi_SecA","#E69F00"
"bjmokakb-1",-8.22462219646287,1.75059497789938,8429.09375,-7816.53564453125,"Epi_SecA","#E69F00"
"bjmomiba-1",-8.38364452770066,1.00996685461599,8420.6728515625,-7854.78466796875,"Epi_SecA","#E69F00"
"bjnaefoa-1",-3.64487499645066,1.51255703405935,8414.15234375,-7759.9912109375,"Epi_SecA","#E69F00"
"bjnafmol-1",-4.50486845424485,1.10863745646078,8426.5517578125,-7783.15234375,"Epi_SecA","#E69F00"
"bjnaieho-1",-4.6159839098723,-0.16703673018616,8419.0400390625,-7779.19287109375,"Epi_SecA","#E69F00"
"bjnaocmb-1",-4.56227011134935,-0.118441346422847,8420.3779296875,-7769.0849609375,"Epi_SecA","#E69F00"
"bjnaokfc-1",-2.6416129534514,1.27205086187917,8421.5830078125,-7752.2216796875,"Epi_SecA","#E69F00"
"bjnbdobo-1",-4.31861109187913,-0.6208047823469,8427.6494140625,-7757.7666015625,"Epi_SecA","#E69F00"
"bjnbekbp-1",-3.4837645952971,0.583748821779077,8403.240234375,-7774.154296875,"Epi_SecA","#E69F00"
"bjnbelai-1",-2.7990710203917,-0.0605533899227933,8393.826171875,-7778.79345703125,"Epi_SecA","#E69F00"
"bjnbhemm-1",-4.84357971599412,-0.633189197019752,8409.0224609375,-7781.9462890625,"Epi_SecA","#E69F00"
"bjnbpkkp-1",-3.65871376445604,0.47504026131231,8401.1533203125,-7762.5654296875,"Epi_SecA","#E69F00"
"bjncbbog-1",-4.4043983881743,-0.976849074796851,8396.6318359375,-7770.5107421875,"Epi_SecA","#E69F00"
"bjncbkcf-1",-4.03967422893357,-0.74088489575785,8408.0205078125,-7765.96044921875,"Epi_SecA","#E69F00"
"bjnckjnc-1",-4.37472624233079,-0.503184224800284,8354.6611328125,-7758.5078125,"Epi_SecA","#E69F00"
"bjncnded-1",-4.95679516246629,0.513822321458642,8351.736328125,-7785.66796875,"Epi_SecA","#E69F00"
"bjncnhha-1",-4.281546539572,0.251906667514627,8354.2607421875,-7773.3388671875,"Epi_SecA","#E69F00"
"bjncofeh-1",-5.14577288081956,1.90410650209982,8348.6865234375,-7782.00341796875,"Epi_SecA","#E69F00"
"bjndamao-1",-4.55314773967576,0.508842591806237,8357.7626953125,-7765.216796875,"Epi_SecA","#E69F00"
"bjndhcpb-1",-4.8077973788054,-0.552523936466392,8383.873046875,-7766.1279296875,"Epi_SecA","#E69F00"
"bjndiaff-1",-3.92567152431321,0.124591652913873,8389.470703125,-7773.30517578125,"Epi_SecA","#E69F00"
"bjndigod-1",-4.91797394206834,-0.564609106020148,8378.1005859375,-7762.7978515625,"Epi_SecA","#E69F00"
